bathrooms,bedrooms,price,square_feet,latitude,longitude,time,number_of_amenities
2.0,2.0,1670,1296,34.2088,-84.1351,1568771072,1
2.0,2.0,3243,1297,42.3157,-71.2073,1568764224,2
1.0,2.0,1580,1297,34.0791,-84.2039,1568766688,5
2.0,2.0,1442,1297,34.0299,-84.2425,1568769455,12
2.0,3.0,1885,1298,40.2659,-74.6959,1568781868,1
2.0,3.0,1399,1298,30.0871,-95.4685,1577015416,3
2.0,2.0,1415,1299,32.5548,-94.7807,1568768640,0
2.0,2.0,5995,1300,34.0948,-118.3699,1577359440,3
2.0,3.0,4955,1300,34.0231,-118.4811,1577359374,2
2.0,3.0,4000,1300,32.7876,-117.1265,1576667322,0
1.5,2.0,3450,1300,34.0372,-118.2972,1577360470,0
2.0,2.0,3400,1300,39.8163,-98.5576,1577360463,0
2.0,2.0,3198,1300,34.0372,-118.2972,1577359913,0
2.0,2.0,3150,1300,39.7566,-105.0033,1577359381,6
1.0,3.0,2750,1300,42.2947,-71.1305,1577227070,1
2.0,5.0,2625,1300,38.0172,-84.4931,1577016813,0
2.0,2.0,2575,1300,38.9799,-77.0798,1568760063,2
2.0,3.0,2495,1300,42.1865,-71.202,1568744155,5
2.0,2.0,2422,1300,38.9799,-77.0798,1568759628,2
2.0,2.0,2295,1300,33.7968,-118.0624,1568774011,3
1.0,1.0,2100,1300,33.7848,-84.3922,1577359229,1
2.0,3.0,2095,1300,34.1684,-118.0516,1568779575,6
2.0,2.0,1995,1300,42.9112,-78.8171,1577359094,6
2.0,2.0,1988,1300,40.5835,-74.2333,1568762847,6
2.0,3.0,1950,1300,44.5716,-123.282,1575639458,0
3.0,4.0,1800,1300,40.4969,-86.9659,1577358838,3
2.0,3.0,1700,1300,39.1471,-86.5136,1575112991,0
2.5,2.0,1595,1300,29.7714,-95.4343,1577017024,0
1.0,3.0,1499,1300,43.0531,-87.9659,1575976783,6
2.0,2.0,1475,1300,40.5522,-80.1531,1568779679,3
2.0,3.0,1410,1300,33.9295,-84.4662,1568779524,13
2.0,2.0,1350,1300,42.6646,-83.2739,1576667524,0
1.0,2.0,1295,1300,41.7566,-72.689,1568779265,6
2.0,3.0,1225,1300,35.1628,-85.2135,1577359715,0
1.5,3.0,1200,1300,30.1909,-92.0646,1577359802,0
2.0,2.0,1199,1300,61.594,-149.4124,1577360354,0
1.0,1.0,1150,1300,39.1679,-84.4933,1577014886,6
1.5,2.0,1095,1300,43.1096,-88.3501,1576667819,0
2.0,2.0,1035,1300,33.9295,-84.4662,1568779359,4
2.0,2.0,1020,1300,33.662,-78.9316,1577017139,0
1.0,2.0,1000,1300,29.4624,-98.5253,1577360520,0
1.5,2.0,975,1300,48.2469,-101.3017,1577360437,0
2.0,3.0,950,1300,39.76,-94.8272,1576359727,8
1.0,2.0,930,1300,35.1211,-89.9517,1577358643,8
2.0,3.0,900,1300,47.9179,-97.0658,1576667758,0
2.0,3.0,2298,1301,47.3907,-122.2626,1568773903,8
2.0,3.0,1837,1301,39.5247,-119.8896,1568757954,4
2.0,4.0,1679,1301,47.8441,-122.1991,1568769667,0
2.0,4.0,475,1301,37.2312,-80.4159,1577359701,0
2.5,2.0,3300,1302,37.3108,-121.8645,1577360231,0
2.0,3.0,1540,1302,32.6924,-97.1324,1568774070,10
2.0,2.0,3036,1303,40.3663,-74.6688,1568780428,4
2.0,2.0,3700,1304,40.722,-74.0644,1568780317,3
2.0,2.0,2514,1304,40.3663,-74.6688,1568780491,0
2.0,2.0,2427,1304,40.3663,-74.6688,1568780810,1
2.5,2.0,1294,1304,34.0007,-84.4665,1568778517,11
2.0,2.0,3385,1305,40.3663,-74.6688,1568780833,3
2.0,2.0,3385,1305,40.3663,-74.6688,1568780925,3
1.5,2.0,2195,1305,45.5091,-122.6449,1577360242,0
2.0,3.0,1795,1305,28.5964,-81.3237,1576667596,0
2.0,1.0,1650,1305,29.4624,-98.5253,1577014927,1
2.0,3.0,1280,1305,33.9295,-84.4662,1568779481,6
2.0,3.0,1199,1305,34.119,-81.1962,1577358372,2
1.0,2.0,725,1306,44.3235,-88.6223,1577358868,3
2.0,3.0,1899,1307,30.6378,-81.4612,1577359495,0
2.5,3.0,1625,1307,32.4797,-96.9807,1577016994,0
2.5,2.0,3417,1308,34.1375,-118.1656,1568781825,1
2.5,2.0,3333,1308,34.1375,-118.1656,1568781558,1
2.0,3.0,1064,1309,35.4014,-80.5827,1568781102,7
2.0,3.0,2900,1310,34.2417,-118.5257,1577359420,2
1.5,2.0,2750,1310,39.8163,-98.5576,1577017095,0
2.0,2.0,1699,1310,42.3136,-83.4763,1577360098,3
2.5,2.0,1395,1310,42.7449,-83.0073,1576667382,0
2.0,2.0,3661,1311,34.1375,-118.1656,1568781763,10
2.0,3.0,1210,1311,36.0851,-79.8311,1568753827,2
2.0,3.0,1170,1311,36.0723,-79.8196,1568753820,1
2.0,3.0,2000,1312,47.5582,-122.0044,1568772647,3
2.0,2.0,1611,1312,39.6821,-104.8846,1568752523,1
2.0,3.0,1500,1312,29.5931,-98.7154,1577359401,2
2.0,3.0,1349,1312,32.7835,-96.6121,1577015561,4
2.0,3.0,1175,1312,34.0505,-81.0098,1577358736,0
2.0,3.0,1150,1312,33.56,-101.8904,1577360440,0
2.0,3.0,1112,1313,29.9414,-95.3445,1577312930,5
2.0,2.0,2927,1314,42.3835,-71.2386,1568761300,3
2.0,3.0,1165,1314,35.2441,-97.4144,1568779272,6
2.5,2.0,2002,1315,39.6665,-105.0962,1568750841,4
2.5,3.0,1695,1315,45.6558,-122.5888,1577016571,0
2.5,2.0,2055,1316,39.6665,-105.0962,1568750453,4
2.0,3.0,1350,1316,39.0146,-94.2843,1577358666,8
2.5,2.0,1895,1317,44.5716,-123.282,1577016907,0
2.0,3.0,1465,1317,29.1542,-82.1938,1568753546,3
2.0,3.0,1295,1317,35.4975,-97.7329,1576323303,0
2.0,3.0,1095,1317,35.3718,-77.9282,1568761517,4
3.0,3.0,4250,1319,34.0435,-118.4497,1568749647,8
2.5,2.0,1266,1319,41.7068,-83.6497,1568747342,0
2.0,5.0,4200,1320,42.2711,-83.745,1577359449,3
2.0,2.0,3415,1320,34.1375,-118.1656,1568781770,3
2.0,2.0,2695,1320,37.7147,-121.93,1577360282,0
1.5,2.0,2060,1320,40.6221,-74.3767,1568752824,6
2.0,2.0,1924,1320,40.7647,-74.2119,1568745349,0
2.0,2.0,1305,1320,43.3199,-88.163,1575888983,9
2.0,3.0,1092,1320,32.7192,-97.1513,1568773417,4
2.0,3.0,1850,1321,26.2418,-80.258,1577312924,6
2.0,2.0,11000,1322,32.6596,-117.1595,1577360129,0
2.0,3.0,1399,1322,30.0021,-95.2555,1577358358,2
2.0,2.0,1825,1324,42.7234,-83.1474,1577360339,0
2.0,2.0,1625,1324,42.6646,-83.2739,1577360076,0
2.0,2.0,1620,1324,42.584,-82.9273,1575978063,0
2.0,2.0,1575,1324,42.7624,-83.2742,1577360076,0
2.0,2.0,1250,1324,33.0476,-96.7467,1577360090,0
1.0,3.0,975,1324,41.2562,-96.0404,1577359163,3
2.0,2.0,13500,1325,34.063,-118.4363,1568748646,0
2.0,2.0,2390,1325,39.0744,-94.5521,1577359654,0
2.0,2.0,2390,1325,39.0744,-94.5521,1577359582,0
1.0,2.0,1595,1325,35.823,-78.6438,1576322054,4
2.0,2.0,1475,1325,39.8163,-98.5576,1577016989,0
2.0,2.0,1459,1325,27.4849,-82.5345,1568745169,5
2.0,2.0,1375,1325,39.8163,-98.5576,1577360475,0
2.0,2.0,1375,1325,39.8163,-98.5576,1577016994,0
2.0,3.0,1599,1326,33.4146,-111.766,1577015541,5
2.0,2.0,1599,1327,39.0973,-84.1471,1568764406,1
2.0,2.0,1465,1327,41.2205,-112.0172,1577359130,11
1.5,2.0,4909,1328,34.0394,-118.2656,1568745429,4
2.0,3.0,1549,1329,32.4797,-96.9807,1577358366,0
1.0,1.0,2695,1330,34.0372,-118.2972,1577358693,5
2.0,2.0,1941,1330,39.1398,-77.5718,1576446319,4
2.0,2.0,1400,1330,36.0397,-115.198,1568748510,5
2.5,2.0,1265,1330,43.4299,-96.6968,1577359675,0
1.0,2.0,920,1330,40.4969,-86.9659,1577358831,5
2.0,3.0,1300,1331,33.9217,-84.8634,1577359230,0
2.0,2.0,5000,1333,32.6596,-117.1595,1577360277,0
2.0,3.0,1989,1333,38.8826,-76.7646,1568755503,7
2.0,2.0,2300,1334,32.6197,-117.0226,1577360296,0
2.0,3.0,1369,1334,36.0808,-79.4527,1576618069,6
2.0,3.0,1369,1334,36.0334,-79.4909,1568747875,6
2.5,2.0,3750,1335,33.0534,-117.266,1577360562,0
2.0,2.0,2895,1335,32.7876,-117.1265,1577360189,0
2.0,2.0,1389,1335,33.9295,-84.4662,1568779549,5
2.5,2.0,1800,1336,39.9974,-82.9829,1577360151,0
2.0,3.0,1779,1336,37.1223,-76.4484,1568761435,2
2.0,3.0,1225,1336,34.0505,-81.0098,1577358380,0
1.0,2.0,995,1336,42.0259,-93.6516,1577358763,0
2.0,3.0,2503,1337,40.3663,-74.6688,1568780497,0
2.0,2.0,1425,1337,43.4468,-96.8378,1577359674,4
2.0,3.0,2150,1338,40.4678,-79.9134,1568782274,5
2.0,3.0,1890,1338,39.825,-75.1322,1568777375,8
3.0,3.0,1200,1338,34.0505,-81.0098,1577358776,1
1.0,3.0,1099,1338,29.7714,-95.4343,1577358344,1
2.0,3.0,1750,1339,36.1536,-115.1965,1568754354,1
2.0,2.0,1190,1339,36.0909,-79.9272,1568753774,5
2.0,3.0,1403,1340,33.9025,-84.5841,1568767047,2
2.0,3.0,1195,1340,30.5969,-96.3034,1577015922,4
2.0,3.0,1149,1340,33.9217,-84.8634,1577358343,2
2.0,3.0,1898,1341,32.8524,-97.0886,1568778235,5
1.0,2.0,950,1341,29.4624,-98.5253,1577360401,0
1.0,3.0,1625,1343,39.1679,-84.4933,1577359790,0
2.0,4.0,1299,1343,29.5677,-95.521,1577359256,0
2.0,3.0,2649,1344,40.3663,-74.6688,1568780469,1
2.0,3.0,2472,1344,40.3663,-74.6688,1568780783,1
2.5,2.0,2095,1344,47.8304,-122.3456,1577360159,0
1.0,3.0,1935,1344,36.0249,-78.4646,1568770127,0
2.0,2.0,1572,1344,35.7751,-78.6391,1568777111,2
2.0,3.0,1299,1344,35.5795,-80.8153,1577015446,0
3.0,3.0,1249,1344,34.0505,-81.0098,1577358372,2
2.0,3.0,900,1344,32.4645,-93.7879,1577360193,0
2.5,2.0,2740,1345,39.736,-104.9819,1577016211,0
2.0,2.0,1973,1345,32.8524,-97.0886,1568778276,0
1.5,2.0,1695,1345,42.1165,-88.5022,1577016808,0
2.0,3.0,1399,1345,32.7835,-96.6121,1577358357,2
2.0,3.0,1390,1345,33.6795,-84.1596,1568773213,9
2.0,3.0,1258,1346,35.7181,-78.7326,1568774491,3
2.0,3.0,1375,1347,30.2989,-81.6324,1577359904,0
2.0,3.0,1250,1348,33.155,-86.7175,1577359728,0
2.0,3.0,1275,1349,30.0021,-95.2555,1577358345,2
2.0,2.0,2805,1350,34.1542,-118.4447,1577358896,6
2.0,2.0,2395,1350,42.5272,-71.1094,1577360341,0
1.5,4.0,1400,1350,43.1689,-77.6289,1577359735,0
2.0,3.0,1400,1350,33.1932,-87.5349,1577017094,0
3.5,4.0,1390,1350,42.0259,-93.6516,1577360540,0
2.5,3.0,1300,1350,33.56,-101.8904,1577359858,0
2.0,3.0,1300,1350,40.6057,-80.2842,1568776277,4
1.5,3.0,1250,1350,41.6545,-83.6757,1568747141,3
2.0,2.0,1200,1350,42.6465,-83.2861,1576666649,4
2.0,3.0,1189,1350,37.1783,-76.4582,1568760887,4
1.5,2.0,1175,1350,41.6545,-83.6757,1568746919,3
2.0,2.0,1100,1350,30.4415,-91.1012,1577017084,0
2.0,3.0,999,1350,37.1783,-76.4582,1568761048,4
2.0,3.0,950,1350,36.0785,-94.1531,1576014282,2
1.0,3.0,799,1350,42.301,-85.2291,1577358829,0
2.0,4.0,1549,1351,27.9275,-82.2984,1577359239,4
2.0,3.0,1429,1353,34.0007,-84.4665,1568778241,3
2.0,3.0,1349,1354,33.9217,-84.8634,1577015200,3
2.0,2.0,1518,1355,33.8737,-84.5097,1568782071,0
1.0,4.0,1450,1355,43.0724,-89.4003,1577015770,2
2.0,2.0,1395,1355,39.8163,-98.5576,1577360421,0
2.0,2.0,1339,1355,36.0402,-86.6385,1577359107,5
2.0,3.0,1850,1356,38.8647,-94.8283,1575285295,0
2.0,3.0,1300,1358,33.56,-101.8904,1575978484,0
2.0,3.0,1300,1358,33.56,-101.8904,1575641076,0
2.0,3.0,1299,1358,33.5944,-112.1837,1577358777,4
2.0,3.0,1599,1359,32.7835,-96.6121,1577358340,3
2.5,3.0,3400,1360,33.4452,-117.6264,1577360491,0
2.0,3.0,3395,1360,41.0781,-73.8553,1577015933,4
2.0,2.0,2400,1360,34.1326,-118.0373,1577016097,0
2.5,2.0,1550,1360,45.528,-122.3979,1577017082,0
2.5,2.0,1499,1360,40.7061,-111.9048,1577016700,0
2.0,2.0,1910,1361,39.1396,-77.1914,1568764892,1
2.0,3.0,1199,1361,33.9531,-81.2381,1577358773,1
2.0,2.0,1340,1363,35.6264,-77.4386,1568778435,5
2.0,4.0,1250,1363,39.1984,-96.6052,1577358817,0
2.0,3.0,1449,1364,32.5285,-97.3119,1577358357,1
2.5,2.0,1450,1365,28.7026,-81.3885,1577359380,0
2.5,3.0,1220,1365,37.0835,-113.5823,1577017114,0
2.5,3.0,3350,1366,34.1594,-118.2498,1576667719,0
2.0,3.0,2475,1366,40.9151,-74.6004,1568769821,3
2.0,3.0,1691,1366,34.0072,-84.0034,1568774826,1
2.0,3.0,1580,1366,35.7238,-78.8695,1568754846,3
2.0,3.0,2019,1367,47.6163,-122.2365,1568777156,2
2.0,4.0,1249,1367,35.224,-81.1809,1576666482,3
2.0,3.0,1336,1369,39.1912,-84.4615,1568767044,4
2.0,3.0,1120,1369,38.2211,-84.563,1577310225,7
2.0,2.0,1091,1369,33.9222,-84.0725,1568775771,4
2.5,2.0,2795,1370,47.616,-122.3275,1577359421,0
1.5,3.0,2500,1370,39.8163,-98.5576,1577360543,0
2.0,2.0,1200,1370,28.7026,-81.3885,1577359887,0
3.0,3.0,1199,1370,34.1845,-80.804,1577359144,0
2.0,3.0,3250,1371,34.0372,-118.2972,1577360338,0
2.0,3.0,1995,1372,39.1276,-76.6876,1568781535,4
2.5,2.0,1969,1372,28.2966,-81.6162,1568760332,2
2.0,3.0,1399,1372,33.56,-101.8904,1577359867,0
1.0,3.0,2488,1374,40.4448,-79.9725,1577359623,0
1.5,3.0,1300,1374,39.7151,-86.0957,1575640630,0
2.5,2.0,3500,1375,34.0372,-118.2972,1577017117,0
2.0,3.0,1549,1375,30.3054,-97.7497,1577360144,0
1.5,2.0,1900,1376,40.5574,-74.2855,1577016975,0
2.0,3.0,1350,1376,30.4415,-91.1012,1577015953,0
2.0,3.0,9395,1377,47.6156,-122.2109,1568766794,7
2.0,3.0,1092,1377,29.67,-95.1984,1577226918,5
2.0,2.0,3497,1379,42.3015,-71.2316,1568766734,11
2.0,3.0,1662,1379,35.9165,-78.9177,1568777409,6
2.0,3.0,1249,1380,40.0533,-85.9252,1577358779,0
2.0,3.0,1583,1382,32.8255,-97.1039,1568779354,10
2.0,3.0,1500,1382,38.9163,-94.3719,1577358666,6
2.0,3.0,1650,1384,33.6683,-86.8252,1577359515,0
2.0,3.0,2208,1385,40.4448,-79.9725,1577359622,0
2.0,3.0,1895,1385,28.4991,-81.5295,1568762487,4
2.0,2.0,1800,1385,26.3673,-80.1526,1577016571,0
2.0,3.0,1449,1385,32.5285,-97.3119,1577359325,0
1.0,3.0,1431,1385,33.8162,-84.018,1568773980,2
2.0,3.0,1399,1385,32.5285,-97.3119,1577358344,3
1.5,3.0,1050,1385,43.1689,-77.6289,1577360280,0
1.0,5.0,2495,1386,43.0724,-89.4003,1577015509,4
2.0,3.0,1714,1386,36.7144,-76.2943,1568748044,10
2.0,2.0,1599,1386,33.4146,-111.766,1577359295,3
2.0,3.0,950,1386,43.8449,-88.8405,1577358481,5
2.0,3.0,1499,1388,35.7876,-78.781,1568759206,13
2.0,2.0,3995,1389,38.5587,-121.432,1577016022,0
2.0,2.0,4800,1390,37.7599,-122.4379,1577359404,2
2.0,2.0,1675,1390,39.6428,-74.9555,1568777307,0
2.0,2.0,1500,1390,39.2259,-84.5136,1576667566,0
2.0,2.0,2548,1391,34.1542,-118.4447,1577359288,3
2.0,3.0,1350,1391,43.4468,-96.8378,1577359792,3
2.5,3.0,1695,1392,40.6194,-116.9378,1568758437,1
2.0,3.0,1146,1392,39.267,-84.2921,1568764845,10
2.0,2.0,2885,1393,47.6829,-122.1209,1568778080,0
2.0,5.0,1995,1393,43.0724,-89.4003,1577015517,4
2.5,3.0,3810,1395,39.0004,-77.1051,1568758755,5
3.0,3.0,1665,1395,35.6066,-77.3928,1577358989,0
2.5,4.0,1400,1395,35.6101,-78.4715,1577017147,0
2.5,4.0,1400,1395,35.6101,-78.4715,1577017159,0
2.5,3.0,2155,1396,30.3054,-97.7497,1577359688,0
2.5,2.0,1795,1396,26.0066,-80.2959,1577016992,0
1.0,2.0,795,1397,41.4794,-81.5609,1576667821,0
2.0,2.0,1995,1398,40.2206,-74.7174,1568781572,3
2.0,3.0,1499,1398,32.7407,-97.3394,1577358354,3
2.0,2.0,1229,1399,35.79,-78.9465,1568759801,2
2.0,4.0,3750,1400,36.9873,-122.016,1577017036,2
2.0,2.0,3495,1400,38.9118,-77.0132,1577359789,4
2.5,2.0,3100,1400,37.5444,-121.982,1577359402,0
2.0,2.0,2995,1400,34.0372,-118.2972,1577360516,0
1.5,2.0,2995,1400,39.8163,-98.5576,1577360418,0
1.0,3.0,2695,1400,40.936,-73.7568,1576666470,3
2.0,2.0,2460,1400,34.164,-118.4984,1577359483,4
2.0,3.0,2450,1400,34.084,-118.1356,1577359852,0
2.5,2.0,2400,1400,37.53,-77.477,1577359907,0
1.5,2.0,2400,1400,43.585,-70.3706,1577017061,0
2.0,2.0,2400,1400,41.8989,-87.6562,1577313465,1
3.5,3.0,2190,1400,39.3191,-76.6126,1577016881,0
3.0,3.0,2099,1400,39.1471,-86.5136,1575977996,0
2.0,2.0,2058,1400,40.1171,-88.1889,1577358898,10
2.0,3.0,2012,1400,28.2966,-81.6162,1568759987,3
1.0,1.0,1700,1400,45.5091,-122.6449,1577360128,0
2.0,3.0,1700,1400,42.9497,-85.6417,1575977130,3
2.5,3.0,1695,1400,41.621,-88.4317,1577016801,0
2.0,3.0,1676,1400,30.3054,-97.7497,1577016570,3
1.0,2.0,1600,1400,41.8625,-87.6825,1577359446,0
2.0,2.0,1550,1400,30.1931,-85.7746,1577360374,0
2.0,2.0,1500,1400,41.5346,-72.8083,1577359160,6
2.5,2.0,1429,1400,36.9427,-76.253,1568753517,3
1.0,2.0,1400,1400,39.1679,-84.4933,1577014887,3
1.0,3.0,1395,1400,40.0054,-75.1415,1577359653,0
2.5,3.0,1375,1400,35.823,-78.6438,1577360191,0
2.0,3.0,1300,1400,29.7714,-95.4343,1577358247,2
1.0,3.0,1300,1400,41.7566,-72.689,1577017139,0
2.0,3.0,1299,1400,33.8427,-84.0113,1577359222,2
3.0,3.0,1295,1400,37.9488,-91.7628,1577359652,0
3.0,3.0,1295,1400,37.9488,-91.7628,1577359653,0
1.0,3.0,1295,1400,29.4624,-98.5253,1577359620,0
2.0,2.0,1250,1400,36.6198,-93.2647,1577359957,0
2.5,3.0,1199,1400,61.594,-149.4124,1577360186,0
1.5,2.0,1125,1400,39.1679,-84.4933,1576791599,1
1.0,4.0,1100,1400,39.1984,-96.6052,1577358795,2
2.0,3.0,1090,1400,39.0178,-94.6969,1576317911,5
2.5,2.0,1075,1400,36.3267,-94.0643,1577360019,0
2.5,2.0,995,1400,36.0785,-94.1531,1577360018,0
1.5,2.0,995,1400,40.8464,-81.2608,1577359450,0
1.0,2.0,895,1400,43.5884,-96.5752,1577310520,5
1.0,2.0,895,1400,43.5884,-96.5752,1577266924,0
1.0,3.0,800,1400,42.3706,-83.1003,1577227939,0
2.0,3.0,1419,1402,33.8614,-84.5382,1568782665,5
2.0,2.0,1400,1402,27.0717,-82.3833,1577016699,0
2.0,3.0,1099,1402,39.7953,-86.1387,1577358369,5
1.0,1.0,2950,1403,42.328,-71.071,1568746877,5
2.0,3.0,2125,1403,39.2144,-76.8797,1568774052,7
1.5,2.0,1915,1405,39.2906,-84.3347,1568770604,4
2.0,2.0,1735,1405,34.0299,-84.2425,1568769022,12
2.5,3.0,1790,1406,33.5407,-86.6852,1577359907,0
1.0,3.0,1695,1406,45.6558,-122.5888,1577359971,0
1.5,3.0,950,1406,41.487,-90.57,1576667744,0
3.0,3.0,1785,1407,26.6045,-80.1102,1577017153,0
2.0,3.0,1349,1407,29.7714,-95.4343,1577015364,3
2.0,3.0,1325,1407,29.7714,-95.4343,1577358342,2
2.0,3.0,1105,1407,33.4632,-94.0736,1568767705,4
2.0,2.0,4100,1408,47.616,-122.3275,1577359900,0
2.0,3.0,1299,1408,29.4782,-98.2759,1577358374,3
2.0,2.0,2600,1410,40.5114,-88.9877,1577360022,0
2.0,2.0,1750,1410,39.5361,-76.2912,1568771368,3
2.0,3.0,1675,1410,32.59,-96.9436,1577359308,3
3.0,3.0,1599,1410,32.9075,-96.6339,1577358343,0
2.0,3.0,1500,1410,35.1872,-101.8587,1575978311,0
2.0,3.0,954,1410,40.4146,-104.7321,1577358918,2
2.0,2.0,1780,1412,34.0299,-84.2425,1568769023,12
3.0,3.0,1500,1412,33.1932,-87.5349,1577017105,0
2.0,3.0,1399,1412,27.8492,-82.3155,1577359237,4
2.0,3.0,1325,1412,33.8691,-84.7686,1577015188,3
2.5,2.0,1775,1413,39.205,-84.3987,1568769365,0
2.0,3.0,1599,1413,35.2016,-80.8124,1577359279,0
2.5,3.0,3625,1414,38.9118,-77.0132,1577360119,0
2.0,3.0,2870,1415,39.1649,-76.7156,1577305050,0
2.0,3.0,2075,1415,39.5373,-76.3558,1568771141,6
2.0,2.0,2560,1416,32.7809,-96.8035,1568744615,6
1.0,3.0,1650,1416,43.0724,-89.4003,1577015505,1
2.0,3.0,1499,1416,35.1149,-80.7015,1576666482,0
2.0,4.0,1349,1416,32.9075,-96.6339,1577358357,0
2.0,3.0,1249,1416,33.9217,-84.8634,1577358371,4
2.0,4.0,1822,1417,47.4081,-122.3162,1577015276,7
2.0,3.0,1400,1417,33.8813,-84.6873,1577015190,2
1.0,0.0,52500,1418,34.887,-117.035,1577185712,5
1.0,4.0,2250,1418,43.0724,-89.4003,1577359290,4
2.5,3.0,1525,1419,30.0066,-97.8071,1577016889,0
3.0,3.0,1425,1419,35.6066,-77.3928,1577358989,8
2.0,2.0,2770,1422,40.8876,-74.0499,1568782239,2
2.5,3.0,1295,1422,47.9179,-97.0658,1577359930,0
2.0,3.0,1380,1423,40.297,-79.9152,1568776751,4
2.0,4.0,1821,1424,47.8318,-122.2834,1577359241,6
2.0,2.0,2500,1425,42.3882,-83.1122,1577359389,5
2.0,4.0,1499,1425,27.9165,-82.2486,1577359236,4
2.5,3.0,1495,1425,38.9329,-94.7538,1576667809,0
2.0,3.0,1415,1425,34.0007,-84.4665,1568778381,7
2.5,2.0,3500,1428,42.1666,-70.9511,1568757930,2
2.5,2.0,3500,1428,42.1666,-70.9511,1568757768,2
2.0,1.0,2200,1428,43.6046,-116.2475,1577359990,0
4.0,4.0,2196,1429,29.4624,-98.5253,1577358672,7
2.0,3.0,1474,1429,34.0007,-84.4665,1568778598,3
2.5,2.0,1300,1429,27.4716,-82.5697,1577017136,0
2.0,3.0,1150,1429,35.2441,-97.4144,1568779090,1
1.5,3.0,2395,1430,42.1865,-71.202,1568744053,0
1.5,3.0,1900,1430,43.6046,-116.2475,1577359905,0
2.5,3.0,1550,1430,29.7398,-98.1021,1577360096,1
2.0,3.0,1299,1430,29.7714,-95.4343,1577015339,4
2.0,3.0,1875,1432,30.4433,-97.6282,1577359795,3
2.0,3.0,1875,1432,30.4433,-97.6282,1577015020,0
2.5,2.0,2799,1433,39.1649,-76.7156,1577305032,0
2.5,2.0,2600,1434,37.9389,-122.3331,1576323433,0
2.0,2.0,2200,1434,36.137,-86.783,1577360278,0
2.0,2.0,1880,1436,40.2659,-74.6959,1568782102,1
2.0,2.0,1740,1436,32.9661,-96.7988,1568763233,4
3.0,3.0,2050,1438,30.3054,-97.7497,1577016572,3
2.5,2.0,1739,1438,30.4433,-97.6282,1577359662,0
2.0,3.0,1499,1438,30.4973,-97.8276,1577359661,0
2.0,4.0,1525,1439,43.7012,-85.4657,1577360399,0
2.5,2.0,4000,1440,32.6596,-117.1595,1577360304,0
2.0,3.0,2550,1440,47.616,-122.3275,1577360101,0
1.0,4.0,2295,1440,43.0724,-89.4003,1575637746,1
2.0,3.0,2145,1440,30.4433,-97.6282,1577359705,3
2.0,3.0,1975,1440,30.6505,-97.6809,1577359585,0
2.0,3.0,1449,1440,35.414,-80.8526,1577015449,0
2.5,3.0,1367,1440,41.7216,-93.6074,1577360182,0
2.5,3.0,1367,1440,41.6828,-93.7077,1577360450,0
2.0,3.0,1325,1440,29.7714,-95.4343,1577358346,2
2.0,3.0,1099,1440,39.6093,-86.139,1577359192,4
2.0,3.0,2285,1441,47.5582,-122.0044,1568772538,3
2.0,3.0,1179,1443,36.0913,-79.2861,1568750900,11
2.0,3.0,1135,1443,36.0746,-79.0777,1568749404,5
2.0,3.0,1599,1444,36.0402,-86.6385,1577359106,2
2.0,3.0,1499,1444,32.7025,-97.1196,1577358351,3
2.5,3.0,1395,1444,35.1149,-80.7015,1577017159,0
2.0,3.0,1199,1444,30.0871,-95.4685,1577358347,2
2.0,3.0,1599,1445,32.5807,-97.138,1577359309,3
2.0,4.0,2450,1446,26.1343,-80.233,1576667794,0
2.0,3.0,1849,1446,34.025,-84.3128,1568780963,7
2.0,3.0,2500,1447,33.8737,-84.5097,1568781775,3
2.0,2.0,1358,1448,35.7181,-78.7326,1568774522,4
2.0,4.0,1818,1449,47.8318,-122.2834,1577359241,12
3.0,3.0,8000,1450,34.0948,-118.3699,1575978504,0
2.0,2.0,4494,1450,33.9855,-118.4532,1568767188,5
2.0,2.0,3995,1450,37.552,-122.306,1577359851,0
2.5,3.0,1599,1450,42.2368,-83.6103,1577359480,0
2.0,3.0,1500,1450,29.4624,-98.5253,1576667578,0
2.0,4.0,1425,1450,35.2016,-80.8124,1576666395,0
1.0,3.0,1340,1450,43.0637,-88.1403,1576322084,2
2.0,3.0,1199,1450,34.0505,-81.0098,1577358782,2
2.0,3.0,1149,1450,30.0871,-95.4685,1577359255,4
2.5,2.0,2350,1451,38.5587,-121.432,1577359454,0
3.0,3.0,1755,1452,36.1519,-79.8168,1568754569,3
2.0,3.0,1349,1452,33.9217,-84.8634,1577015200,2
2.0,3.0,1556,1454,34.0791,-84.2039,1568766694,9
2.0,3.0,1525,1454,30.4528,-87.2644,1577360070,0
2.0,4.0,1325,1454,29.5599,-95.8356,1577358347,3
2.0,3.0,1249,1454,30.0021,-95.2555,1577358572,2
2.5,2.0,2665,1455,40.8367,-74.1027,1568771143,0
2.0,3.0,2229,1455,32.9314,-97.0956,1568780284,4
2.0,2.0,1450,1455,36.0516,-115.0235,1577360300,0
2.0,3.0,1800,1456,61.3186,-149.5355,1577360249,0
2.5,2.0,1633,1456,42.4821,-83.3773,1577359490,0
2.0,3.0,1399,1456,33.939,-81.3118,1577358776,4
2.0,2.0,5170,1457,34.0394,-118.2656,1568745720,3
2.0,3.0,1575,1457,43.6046,-116.2475,1577360027,0
2.0,2.0,1375,1457,42.9908,-89.5684,1577015698,8
